省,省代码,市,市代码,县,县代码,乡镇,乡镇代码
江西省,36,吉安市,3608,吉安县,360821,吉安高新技术产业园区,360821400
江西省,36,吉安市,3608,吉安县,360821,井冈山经济技术开发区,360821401
江西省,36,吉安市,3608,吉水县,360822,文峰镇,360822100
江西省,36,吉安市,3608,吉水县,360822,阜田镇,360822101
江西省,36,吉安市,3608,吉水县,360822,盘谷镇,360822102
江西省,36,吉安市,3608,吉水县,360822,枫江镇,360822103
江西省,36,吉安市,3608,吉水县,360822,黄桥镇,360822104
江西省,36,吉安市,3608,吉水县,360822,金滩镇,360822105
江西省,36,吉安市,3608,吉水县,360822,八都镇,360822106
江西省,36,吉安市,3608,吉水县,360822,双村镇,360822107
江西省,36,吉安市,3608,吉水县,360822,醪桥镇,360822108
江西省,36,吉安市,3608,吉水县,360822,螺田镇,360822109
江西省,36,吉安市,3608,吉水县,360822,白沙镇,360822110
江西省,36,吉安市,3608,吉水县,360822,白水镇,360822111
江西省,36,吉安市,3608,吉水县,360822,丁江镇,360822112
江西省,36,吉安市,3608,吉水县,360822,乌江镇,360822113
江西省,36,吉安市,3608,吉水县,360822,水南镇,360822114
江西省,36,吉安市,3608,吉水县,360822,尚贤乡,360822200
江西省,36,吉安市,3608,吉水县,360822,水田乡,360822201
江西省,36,吉安市,3608,吉水县,360822,冠山乡,360822202
江西省,36,吉安市,3608,吉水县,360822,吉水县工业园区,360822400
江西省,36,吉安市,3608,峡江县,360823,水边镇,360823100
江西省,36,吉安市,3608,峡江县,360823,马埠镇,360823101
江西省,36,吉安市,3608,峡江县,360823,巴邱镇,360823102
江西省,36,吉安市,3608,峡江县,360823,仁和镇,360823103
江西省,36,吉安市,3608,峡江县,360823,砚溪镇,360823104
江西省,36,吉安市,3608,峡江县,360823,罗田镇,360823105
江西省,36,吉安市,3608,峡江县,360823,桐林乡,360823200
江西省,36,吉安市,3608,峡江县,360823,福民乡,360823201
江西省,36,吉安市,3608,峡江县,360823,戈坪乡,360823202
江西省,36,吉安市,3608,峡江县,360823,金江乡,360823203
江西省,36,吉安市,3608,峡江县,360823,金坪民族乡,360823204
江西省,36,吉安市,3608,峡江县,360823,峡江县工业园区,360823400
江西省,36,吉安市,3608,新干县,360824,洋峰街道,360824001
江西省,36,吉安市,3608,新干县,360824,金川镇,360824100
江西省,36,吉安市,3608,新干县,360824,三湖镇,360824101
江西省,36,吉安市,3608,新干县,360824,大洋洲镇,360824102
江西省,36,吉安市,3608,新干县,360824,七琴镇,360824103
江西省,36,吉安市,3608,新干县,360824,麦?镇,360824104
江西省,36,吉安市,3608,新干县,360824,界埠镇,360824105
江西省,36,吉安市,3608,新干县,360824,溧江镇,360824106
江西省,36,吉安市,3608,新干县,360824,桃溪乡,360824201
江西省,36,吉安市,3608,新干县,360824,城上乡,360824202
江西省,36,吉安市,3608,新干县,360824,潭丘乡,360824203
江西省,36,吉安市,3608,新干县,360824,神政桥乡,360824204
江西省,36,吉安市,3608,新干县,360824,沂江乡,360824205
江西省,36,吉安市,3608,新干县,360824,荷浦乡,360824207
江西省,36,吉安市,3608,新干县,360824,新干工业园区,360824404
江西省,36,吉安市,3608,新干县,360824,地质大队,360824405
江西省,36,吉安市,3608,新干县,360824,黎山林场,360824502
江西省,36,吉安市,3608,永丰县,360825,恩江镇,360825100
江西省,36,吉安市,3608,永丰县,360825,坑田镇,360825101
江西省,36,吉安市,3608,永丰县,360825,沿陂镇,360825102
江西省,36,吉安市,3608,永丰县,360825,古县镇,360825103
江西省,36,吉安市,3608,永丰县,360825,瑶田镇,360825104
江西省,36,吉安市,3608,永丰县,360825,藤田镇,360825105
江西省,36,吉安市,3608,永丰县,360825,石马镇,360825106
江西省,36,吉安市,3608,永丰县,360825,沙溪镇,360825107
江西省,36,吉安市,3608,永丰县,360825,佐龙乡,360825200
江西省,36,吉安市,3608,永丰县,360825,八江乡,360825201
江西省,36,吉安市,3608,永丰县,360825,潭城乡,360825202
江西省,36,吉安市,3608,永丰县,360825,鹿冈乡,360825203
江西省,36,吉安市,3608,永丰县,360825,七都乡,360825204
江西省,36,吉安市,3608,永丰县,360825,陶唐乡,360825205
江西省,36,吉安市,3608,永丰县,360825,中村乡,360825206
江西省,36,吉安市,3608,永丰县,360825,上溪乡,360825207
江西省,36,吉安市,3608,永丰县,360825,潭头乡,360825208
江西省,36,吉安市,3608,永丰县,360825,三坊乡,360825209
江西省,36,吉安市,3608,永丰县,360825,上固乡,360825210
江西省,36,吉安市,3608,永丰县,360825,君埠乡,360825211
江西省,36,吉安市,3608,永丰县,360825,龙冈畲族乡,360825212
江西省,36,吉安市,3608,永丰县,360825,永丰县工业园区,360825403
江西省,36,吉安市,3608,永丰县,360825,罗铺垦殖场,360825501
江西省,36,吉安市,3608,永丰县,360825,官山林场,360825502
江西省,36,吉安市,3608,泰和县,360826,澄江镇,360826100
江西省,36,吉安市,3608,泰和县,360826,桥头镇,360826102
江西省,36,吉安市,3608,泰和县,360826,禾市镇,360826103
江西省,36,吉安市,3608,泰和县,360826,螺溪镇,360826104
江西省,36,吉安市,3608,泰和县,360826,苏溪镇,360826105
江西省,36,吉安市,3608,泰和县,360826,马市镇,360826106
江西省,36,吉安市,3608,泰和县,360826,塘洲镇,360826107
江西省,36,吉安市,3608,泰和县,360826,冠朝镇,360826108
江西省,36,吉安市,3608,泰和县,360826,沙村镇,360826109
江西省,36,吉安市,3608,泰和县,360826,老营盘镇,360826110
江西省,36,吉安市,3608,泰和县,360826,小龙镇,360826111
江西省,36,吉安市,3608,泰和县,360826,灌溪镇,360826112
江西省,36,吉安市,3608,泰和县,360826,苑前镇,360826113
江西省,36,吉安市,3608,泰和县,360826,万合镇,360826114
江西省,36,吉安市,3608,泰和县,360826,沿溪镇,360826115
江西省,36,吉安市,3608,泰和县,360826,石山乡,360826200
江西省,36,吉安市,3608,泰和县,360826,南溪乡,360826201
江西省,36,吉安市,3608,泰和县,360826,上模乡,360826202
江西省,36,吉安市,3608,泰和县,360826,水槎乡,360826203
江西省,36,吉安市,3608,泰和县,360826,上圯乡,360826204
江西省,36,吉安市,3608,泰和县,360826,中龙乡,360826205
江西省,36,吉安市,3608,泰和县,360826,小龙矿区管委会,360826402
江西省,36,吉安市,3608,泰和县,360826,井冈山机场,360826404
江西省,36,吉安市,3608,泰和县,360826,泰和县高新产业园区,360826405
江西省,36,吉安市,3608,泰和县,360826,武山垦殖场,360826501
江西省,36,吉安市,3608,泰和县,360826,综合垦殖场,360826502
江西省,36,吉安市,3608,遂川县,360827,泉江镇,360827100
江西省,36,吉安市,3608,遂川县,360827,雩田镇,360827101
江西省,36,吉安市,3608,遂川县,360827,碧洲镇,360827102
江西省,36,吉安市,3608,遂川县,360827,草林镇,360827103
江西省,36,吉安市,3608,遂川县,360827,堆子前镇,360827104
江西省,36,吉安市,3608,遂川县,360827,左安镇,360827105
江西省,36,吉安市,3608,遂川县,360827,高坪镇,360827106
江西省,36,吉安市,3608,遂川县,360827,大汾镇,360827107
江西省,36,吉安市,3608,遂川县,360827,衙前镇,360827108
江西省,36,吉安市,3608,遂川县,360827,禾源镇,360827109
江西省,36,吉安市,3608,遂川县,360827,汤湖镇,360827110
江西省,36,吉安市,3608,遂川县,360827,枚江镇,360827111
江西省,36,吉安市,3608,遂川县,360827,珠田乡,360827200
江西省,36,吉安市,3608,遂川县,360827,巾石乡,360827201
江西省,36,吉安市,3608,遂川县,360827,大坑乡,360827202
江西省,36,吉安市,3608,遂川县,360827,双桥乡,360827204
江西省,36,吉安市,3608,遂川县,360827,新江乡,360827205
江西省,36,吉安市,3608,遂川县,360827,五斗江乡,360827206
江西省,36,吉安市,3608,遂川县,360827,西溪乡,360827207
江西省,36,吉安市,3608,遂川县,360827,南江乡,360827208
江西省,36,吉安市,3608,遂川县,360827,黄坑乡,360827209
江西省,36,吉安市,3608,遂川县,360827,戴家埔乡,360827210
江西省,36,吉安市,3608,遂川县,360827,营盘圩乡,360827211
江西省,36,吉安市,3608,遂川县,360827,遂川县工业园区,360827402
江西省,36,吉安市,3608,遂川县,360827,五指峰林场,360827501
江西省,36,吉安市,3608,遂川县,360827,云岭林场,360827502
江西省,36,吉安市,3608,万安县,360828,芙蓉镇,360828100
江西省,36,吉安市,3608,万安县,360828,五丰镇,360828101
江西省,36,吉安市,3608,万安县,360828,枧头镇,360828102
江西省,36,吉安市,3608,万安县,360828,窑头镇,360828103
江西省,36,吉安市,3608,万安县,360828,百嘉镇,360828104
江西省,36,吉安市,3608,万安县,360828,高陂镇,360828105
江西省,36,吉安市,3608,万安县,360828,潞田镇,360828106
江西省,36,吉安市,3608,万安县,360828,沙坪镇,360828107
江西省,36,吉安市,3608,万安县,360828,夏造镇,360828108
江西省,36,吉安市,3608,万安县,360828,罗塘乡,360828200
江西省,36,吉安市,3608,万安县,360828,弹前乡,360828201
江西省,36,吉安市,3608,万安县,360828,武术乡,360828202
江西省,36,吉安市,3608,万安县,360828,宝山乡,360828203
江西省,36,吉安市,3608,万安县,360828,涧田乡,360828204
江西省,36,吉安市,3608,万安县,360828,顺峰乡,360828205
江西省,36,吉安市,3608,万安县,360828,韶口乡,360828206
江西省,36,吉安市,3608,万安县,360828,万安县工业园,360828401
江西省,36,吉安市,3608,万安县,360828,蔴源垦殖场,360828501
江西省,36,吉安市,3608,安福县,360829,平都镇,360829100
江西省,36,吉安市,3608,安福县,360829,浒坑镇,360829101
江西省,36,吉安市,3608,安福县,360829,洲湖镇,360829102
江西省,36,吉安市,3608,安福县,360829,横龙镇,360829103
江西省,36,吉安市,3608,安福县,360829,洋溪镇,360829104
江西省,36,吉安市,3608,安福县,360829,严田镇,360829105
江西省,36,吉安市,3608,安福县,360829,枫田镇,360829106
江西省,36,吉安市,3608,安福县,360829,竹江乡,360829200
江西省,36,吉安市,3608,安福县,360829,瓜畲乡,360829201
江西省,36,吉安市,3608,安福县,360829,钱山乡,360829202
江西省,36,吉安市,3608,安福县,360829,赤谷乡,360829203
江西省,36,吉安市,3608,安福县,360829,山庄乡,360829204
江西省,36,吉安市,3608,安福县,360829,洋门乡,360829205
江西省,36,吉安市,3608,安福县,360829,金田乡,360829206
江西省,36,吉安市,3608,安福县,360829,彭坊乡,360829207
江西省,36,吉安市,3608,安福县,360829,泰山乡,360829208
江西省,36,吉安市,3608,安福县,360829,寮塘乡,360829209
江西省,36,吉安市,3608,安福县,360829,甘洛乡,360829210
江西省,36,吉安市,3608,安福县,360829,章庄乡,360829211
江西省,36,吉安市,3608,安福县,360829,江西安福高新技术产业园区,360829400
江西省,36,吉安市,3608,永新县,360830,三月坪街道,360830001
江西省,36,吉安市,3608,永新县,360830,禾川镇,360830100
江西省,36,吉安市,3608,永新县,360830,石桥镇,360830101
江西省,36,吉安市,3608,永新县,360830,龙源口镇,360830102
江西省,36,吉安市,3608,永新县,360830,澧田镇,360830103
江西省,36,吉安市,3608,永新县,360830,龙门镇,360830104
江西省,36,吉安市,3608,永新县,360830,沙市镇,360830105
江西省,36,吉安市,3608,永新县,360830,文竹镇,360830106
江西省,36,吉安市,3608,永新县,360830,埠前镇,360830107
江西省,36,吉安市,3608,永新县,360830,怀忠镇,360830108
江西省,36,吉安市,3608,永新县,360830,高桥楼镇,360830109
江西省,36,吉安市,3608,永新县,360830,坳南乡,360830200
江西省,36,吉安市,3608,永新县,360830,曲白乡,360830201
江西省,36,吉安市,3608,永新县,360830,才丰乡,360830202
江西省,36,吉安市,3608,永新县,360830,烟阁乡,360830203
江西省,36,吉安市,3608,永新县,360830,在中乡,360830204
江西省,36,吉安市,3608,永新县,360830,三湾乡,360830205
江西省,36,吉安市,3608,永新县,360830,台岭乡,360830206
江西省,36,吉安市,3608,永新县,360830,龙田乡,360830207
江西省,36,吉安市,3608,永新县,360830,高溪乡,360830208
江西省,36,吉安市,3608,永新县,360830,莲洲乡,360830209
江西省,36,吉安市,3608,永新县,360830,高市乡,360830210
江西省,36,吉安市,3608,永新县,360830,象形乡,360830211
江西省,36,吉安市,3608,永新县,360830,芦溪乡,360830212
江西省,36,吉安市,3608,永新县,360830,永新县工业园区,360830400
江西省,36,吉安市,3608,井冈山市,360881,红星街道,360881002
江西省,36,吉安市,3608,井冈山市,360881,厦坪镇,360881100
江西省,36,吉安市,3608,井冈山市,360881,龙市镇,360881101
江西省,36,吉安市,3608,井冈山市,360881,古城镇,360881102
江西省,36,吉安市,3608,井冈山市,360881,新城镇,360881103
江西省,36,吉安市,3608,井冈山市,360881,茨坪镇,360881105
江西省,36,吉安市,3608,井冈山市,360881,拿山镇,360881106
江西省,36,吉安市,3608,井冈山市,360881,碧溪镇,360881107
江西省,36,吉安市,3608,井冈山市,360881,茅坪镇,360881108
江西省,36,吉安市,3608,井冈山市,360881,黄垇乡,360881201
江西省,36,吉安市,3608,井冈山市,360881,柏露乡,360881206
江西省,36,吉安市,3608,井冈山市,360881,葛田乡,360881208
江西省,36,吉安市,3608,井冈山市,360881,睦村乡,360881210
江西省,36,吉安市,3608,井冈山市,360881,东上乡,360881211
江西省,36,吉安市,3608,井冈山市,360881,光明乡,360881212
江西省,36,吉安市,3608,井冈山市,360881,井企集团,360881400
江西省,36,吉安市,3608,井冈山市,360881,井冈山自然保护区,360881401
江西省,36,吉安市,3608,井冈山市,360881,井冈山市工业园区,360881403
江西省,36,吉安市,3608,井冈山市,360881,白石垦殖场,360881501
江西省,36,宜春市,3609,袁州区,360902,灵泉街道,360902001
江西省,36,宜春市,3609,袁州区,360902,秀江街道,360902002
江西省,36,宜春市,3609,袁州区,360902,湛郎街道,360902004
江西省,36,宜春市,3609,袁州区,360902,珠泉街道,360902005
江西省,36,宜春市,3609,袁州区,360902,化成街道,360902006
江西省,36,宜春市,3609,袁州区,360902,官园街道,360902007
江西省,36,宜春市,3609,袁州区,360902,下浦街道,360902008
江西省,36,宜春市,3609,袁州区,360902,凤凰街道,360902009
江西省,36,宜春市,3609,袁州区,360902,金园街道,360902010
江西省,36,宜春市,3609,袁州区,360902,新康府街道,360902011
江西省,36,宜春市,3609,袁州区,360902,彬江镇,360902100
江西省,36,宜春市,3609,袁州区,360902,西村镇,360902101
江西省,36,宜春市,3609,袁州区,360902,金瑞镇,360902102
江西省,36,宜春市,3609,袁州区,360902,温汤镇,360902103
江西省,36,宜春市,3609,袁州区,360902,三阳镇,360902104
江西省,36,宜春市,3609,袁州区,360902,慈化镇,360902105
江西省,36,宜春市,3609,袁州区,360902,天台镇,360902106
江西省,36,宜春市,3609,袁州区,360902,洪塘镇,360902107
江西省,36,宜春市,3609,袁州区,360902,渥江镇,360902108
江西省,36,宜春市,3609,袁州区,360902,新坊镇,360902109
江西省,36,宜春市,3609,袁州区,360902,寨下镇,360902110
江西省,36,宜春市,3609,袁州区,360902,芦村镇,360902111
江西省,36,宜春市,3609,袁州区,360902,湖田镇,360902112
江西省,36,宜春市,3609,袁州区,360902,新田镇,360902113
江西省,36,宜春市,3609,袁州区,360902,南庙镇,360902114
江西省,36,宜春市,3609,袁州区,360902,竹亭镇,360902115
江西省,36,宜春市,3609,袁州区,360902,水江镇,360902116
江西省,36,宜春市,3609,袁州区,360902,辽市镇,360902117
江西省,36,宜春市,3609,袁州区,360902,洪江镇,360902118
江西省,36,宜春市,3609,袁州区,360902,楠木乡,360902206
江西省,36,宜春市,3609,袁州区,360902,柏木乡,360902210
江西省,36,宜春市,3609,袁州区,360902,飞剑潭乡,360902213
江西省,36,宜春市,3609,袁州区,360902,宜春经济开发区管理委员会,360902400
江西省,36,宜春市,3609,袁州区,360902,袁州区工业园区,360902401
江西省,36,宜春市,3609,袁州区,360902,宜春市明月山温泉风景名胜区管理局,360902402
江西省,36,宜春市,3609,袁州区,360902,宜春市宜阳新区管理委员会,360902403
江西省,36,宜春市,3609,袁州区,360902,西岭布果园场,360902501
江西省,36,宜春市,3609,袁州区,360902,明月山采育林场,360902502
江西省,36,宜春市,3609,奉新县,360921,冯川镇,360921100
江西省,36,宜春市,3609,奉新县,360921,赤岸镇,360921101
江西省,36,宜春市,3609,奉新县,360921,赤田镇,360921102
江西省,36,宜春市,3609,奉新县,360921,宋埠镇,360921103
江西省,36,宜春市,3609,奉新县,360921,干洲镇,360921104
江西省,36,宜春市,3609,奉新县,360921,澡下镇,360921105
江西省,36,宜春市,3609,奉新县,360921,会埠镇,360921106
江西省,36,宜春市,3609,奉新县,360921,罗市镇,360921107
江西省,36,宜春市,3609,奉新县,360921,上富镇,360921108
江西省,36,宜春市,3609,奉新县,360921,甘坊镇,360921109
江西省,36,宜春市,3609,奉新县,360921,仰山乡,360921200
江西省,36,宜春市,3609,奉新县,360921,澡溪乡,360921201
江西省,36,宜春市,3609,奉新县,360921,柳溪乡,360921202
江西省,36,宜春市,3609,奉新县,360921,奉新县工业园区,360921400
江西省,36,宜春市,3609,奉新县,360921,石溪办事处,360921500
江西省,36,宜春市,3609,奉新县,360921,百丈山名胜风景区,360921501
江西省,36,宜春市,3609,奉新县,360921,干洲垦殖场,360921502
江西省,36,宜春市,3609,奉新县,360921,东风垦殖场,360921503
江西省,36,宜春市,3609,奉新县,360921,农牧渔良种场,360921504
江西省,36,宜春市,3609,万载县,360922,康乐街道,360922001
江西省,36,宜春市,3609,万载县,360922,株潭镇,360922100
江西省,36,宜春市,3609,万载县,360922,黄茅镇,360922101
江西省,36,宜春市,3609,万载县,360922,潭埠镇,360922102
江西省,36,宜春市,3609,万载县,360922,双桥镇,360922103
江西省,36,宜春市,3609,万载县,360922,高村镇,360922104
江西省,36,宜春市,3609,万载县,360922,罗城镇,360922105
江西省,36,宜春市,3609,万载县,360922,三兴镇,360922106
江西省,36,宜春市,3609,万载县,360922,高城镇,360922107
江西省,36,宜春市,3609,万载县,360922,白良镇,360922108
江西省,36,宜春市,3609,万载县,360922,鹅峰乡,360922200
江西省,36,宜春市,3609,万载县,360922,马步乡,360922201
江西省,36,宜春市,3609,万载县,360922,赤兴乡,360922203
江西省,36,宜春市,3609,万载县,360922,岭东乡,360922204
江西省,36,宜春市,3609,万载县,360922,白水乡,360922205
江西省,36,宜春市,3609,万载县,360922,仙源乡,360922206
江西省,36,宜春市,3609,万载县,360922,茭湖乡,360922208
江西省,36,宜春市,3609,万载县,360922,万载县工业园区,360922400
江西省,36,宜春市,3609,上高县,360923,敖阳街道,360923001
江西省,36,宜春市,3609,上高县,360923,田心镇,360923100
江西省,36,宜春市,3609,上高县,360923,徐家渡镇,360923101
江西省,36,宜春市,3609,上高县,360923,锦江镇,360923102
江西省,36,宜春市,3609,上高县,360923,泗溪镇,360923103
江西省,36,宜春市,3609,上高县,360923,翰堂镇,360923104
江西省,36,宜春市,3609,上高县,360923,南港镇,360923105
江西省,36,宜春市,3609,上高县,360923,敖山镇,360923106
江西省,36,宜春市,3609,上高县,360923,新界埠镇,360923107
江西省,36,宜春市,3609,上高县,360923,蒙山镇,360923108
江西省,36,宜春市,3609,上高县,360923,芦洲乡,360923200
江西省,36,宜春市,3609,上高县,360923,塔下乡,360923201
江西省,36,宜春市,3609,上高县,360923,镇渡乡,360923203
江西省,36,宜春市,3609,上高县,360923,野市乡,360923204
江西省,36,宜春市,3609,上高县,360923,墨山乡,360923206
江西省,36,宜春市,3609,上高县,360923,上高县工业园区,360923400
江西省,36,宜春市,3609,上高县,360923,上甘山林场,360923501
江西省,36,宜春市,3609,宜丰县,360924,新昌镇,360924100
江西省,36,宜春市,3609,宜丰县,360924,澄塘镇,360924101
江西省,36,宜春市,3609,宜丰县,360924,棠浦镇,360924102
江西省,36,宜春市,3609,宜丰县,360924,新庄镇,360924103
江西省,36,宜春市,3609,宜丰县,360924,潭山镇,360924104
江西省,36,宜春市,3609,宜丰县,360924,芳溪镇,360924105
江西省,36,宜春市,3609,宜丰县,360924,石市镇,360924106
江西省,36,宜春市,3609,宜丰县,360924,黄岗镇,360924107
江西省,36,宜春市,3609,宜丰县,360924,花桥乡,360924200
江西省,36,宜春市,3609,宜丰县,360924,同安乡,360924201
江西省,36,宜春市,3609,宜丰县,360924,天宝乡,360924202
江西省,36,宜春市,3609,宜丰县,360924,桥西乡,360924204
江西省,36,宜春市,3609,宜丰县,360924,宜丰县工业园区,360924400
江西省,36,宜春市,3609,宜丰县,360924,车上林场,360924500
江西省,36,宜春市,3609,宜丰县,360924,双峰林场,360924501
江西省,36,宜春市,3609,宜丰县,360924,石花尖垦殖场,360924502
江西省,36,宜春市,3609,宜丰县,360924,黄岗山垦殖场,360924503
江西省,36,宜春市,3609,靖安县,360925,双溪镇,360925100
江西省,36,宜春市,3609,靖安县,360925,仁首镇,360925101
江西省,36,宜春市,3609,靖安县,360925,宝峰镇,360925102
江西省,36,宜春市,3609,靖安县,360925,高湖镇,360925103
江西省,36,宜春市,3609,靖安县,360925,璪都镇,360925104
江西省,36,宜春市,3609,靖安县,360925,香田乡,360925200
江西省,36,宜春市,3609,靖安县,360925,水口乡,360925201
江西省,36,宜春市,3609,靖安县,360925,中源乡,360925202
江西省,36,宜春市,3609,靖安县,360925,罗湾乡,360925203
江西省,36,宜春市,3609,靖安县,360925,三爪仑乡,360925205
江西省,36,宜春市,3609,靖安县,360925,雷公尖乡,360925206
江西省,36,宜春市,3609,靖安县,360925,靖安县工业园区,360925400
江西省,36,宜春市,3609,铜鼓县,360926,永宁镇,360926100
江西省,36,宜春市,3609,铜鼓县,360926,温泉镇,360926101
江西省,36,宜春市,3609,铜鼓县,360926,棋坪镇,360926102
江西省,36,宜春市,3609,铜鼓县,360926,排埠镇,360926103
江西省,36,宜春市,3609,铜鼓县,360926,三都镇,360926104
江西省,36,宜春市,3609,铜鼓县,360926,大塅镇,360926105
江西省,36,宜春市,3609,铜鼓县,360926,高桥乡,360926200
江西省,36,宜春市,3609,铜鼓县,360926,港口乡,360926201
江西省,36,宜春市,3609,铜鼓县,360926,带溪乡,360926202
江西省,36,宜春市,3609,铜鼓县,360926,江西铜鼓工业园区,360926404
江西省,36,宜春市,3609,铜鼓县,360926,花山林场,360926500
江西省,36,宜春市,3609,铜鼓县,360926,大沩山林场,360926501
江西省,36,宜春市,3609,铜鼓县,360926,茶山林场,360926502
江西省,36,宜春市,3609,铜鼓县,360926,龙门林场,360926503
江西省,36,宜春市,3609,丰城市,360981,剑光街道,360981002
江西省,36,宜春市,3609,丰城市,360981,河洲街道,360981006
江西省,36,宜春市,3609,丰城市,360981,剑南街道,360981007
江西省,36,宜春市,3609,丰城市,360981,孙渡街道,360981008
江西省,36,宜春市,3609,丰城市,360981,尚庄街道,360981009
江西省,36,宜春市,3609,丰城市,360981,龙津洲街道,360981010
江西省,36,宜春市,3609,丰城市,360981,白土镇,360981101
江西省,36,宜春市,3609,丰城市,360981,袁渡镇,360981102
江西省,36,宜春市,3609,丰城市,360981,张巷镇,360981104
江西省,36,宜春市,3609,丰城市,360981,杜市镇,360981105
江西省,36,宜春市,3609,丰城市,360981,淘沙镇,360981106
江西省,36,宜春市,3609,丰城市,360981,秀市镇,360981107
江西省,36,宜春市,3609,丰城市,360981,洛市镇,360981109
江西省,36,宜春市,3609,丰城市,360981,铁路镇,360981110
江西省,36,宜春市,3609,丰城市,360981,丽村镇,360981111
江西省,36,宜春市,3609,丰城市,360981,董家镇,360981115
江西省,36,宜春市,3609,丰城市,360981,隍城镇,360981116
江西省,36,宜春市,3609,丰城市,360981,小港镇,360981119
江西省,36,宜春市,3609,丰城市,360981,石滩镇,360981120
江西省,36,宜春市,3609,丰城市,360981,桥东镇,360981121
江西省,36,宜春市,3609,丰城市,360981,荣塘镇,360981122
江西省,36,宜春市,3609,丰城市,360981,拖船镇,360981123
江西省,36,宜春市,3609,丰城市,360981,泉港镇,360981124
江西省,36,宜春市,3609,丰城市,360981,梅林镇,360981125
江西省,36,宜春市,3609,丰城市,360981,曲江镇,360981126
江西省,36,宜春市,3609,丰城市,360981,上塘镇,360981127
江西省,36,宜春市,3609,丰城市,360981,筱塘乡,360981201
江西省,36,宜春市,3609,丰城市,360981,段潭乡,360981202
江西省,36,宜春市,3609,丰城市,360981,蕉坑乡,360981203
江西省,36,宜春市,3609,丰城市,360981,石江乡,360981204
江西省,36,宜春市,3609,丰城市,360981,荷湖乡,360981205
江西省,36,宜春市,3609,丰城市,360981,湖塘乡,360981206
江西省,36,宜春市,3609,丰城市,360981,同田乡,360981207
江西省,36,宜春市,3609,丰城市,360981,宜春丰城高新技术产业开发区,360981402
江西省,36,宜春市,3609,樟树市,360982,淦阳街道,360982001
江西省,36,宜春市,3609,樟树市,360982,鹿江街道,360982002
江西省,36,宜春市,3609,樟树市,360982,福城街道,360982003
江西省,36,宜春市,3609,樟树市,360982,大桥街道,360982004
江西省,36,宜春市,3609,樟树市,360982,张家山街道,360982005
江西省,36,宜春市,3609,樟树市,360982,临江镇,360982100
江西省,36,宜春市,3609,樟树市,360982,永泰镇,360982101
江西省,36,宜春市,3609,樟树市,360982,黄土岗镇,360982102
江西省,36,宜春市,3609,樟树市,360982,经楼镇,360982103
江西省,36,宜春市,3609,樟树市,360982,昌傅镇,360982104
江西省,36,宜春市,3609,樟树市,360982,店下镇,360982105
江西省,36,宜春市,3609,樟树市,360982,阁山镇,360982106
江西省,36,宜春市,3609,樟树市,360982,刘公庙镇,360982107
江西省,36,宜春市,3609,樟树市,360982,观上镇,360982108
江西省,36,宜春市,3609,樟树市,360982,义成镇,360982109
江西省,36,宜春市,3609,樟树市,360982,中洲乡,360982200
江西省,36,宜春市,3609,樟树市,360982,洲上乡,360982201
江西省,36,宜春市,3609,樟树市,360982,洋湖乡,360982202
江西省,36,宜春市,3609,樟树市,360982,吴城乡,360982203
江西省,36,宜春市,3609,樟树市,360982,樟树市工业园区,360982400
江西省,36,宜春市,3609,樟树市,360982,滨江新城,360982401
江西省,36,宜春市,3609,樟树市,360982,省双金园艺场,360982500
江西省,36,宜春市,3609,高安市,360983,瑞州街道,360983001
江西省,36,宜春市,3609,高安市,360983,筠阳街道,360983002
江西省,36,宜春市,3609,高安市,360983,蓝坊镇,360983100
江西省,36,宜春市,3609,高安市,360983,荷岭镇,360983101
江西省,36,宜春市,3609,高安市,360983,黄沙岗镇,360983102
江西省,36,宜春市,3609,高安市,360983,新街镇,360983103
江西省,36,宜春市,3609,高安市,360983,八景镇,360983104
江西省,36,宜春市,3609,高安市,360983,独城镇,360983105
江西省,36,宜春市,3609,高安市,360983,太阳镇,360983106
江西省,36,宜春市,3609,高安市,360983,建山镇,360983107
江西省,36,宜春市,3609,高安市,360983,田南镇,360983108
江西省,36,宜春市,3609,高安市,360983,相城镇,360983109
江西省,36,宜春市,3609,高安市,360983,灰埠镇,360983110
江西省,36,宜春市,3609,高安市,360983,石脑镇,360983111
江西省,36,宜春市,3609,高安市,360983,龙潭镇,360983112
江西省,36,宜春市,3609,高安市,360983,杨圩镇,360983113
江西省,36,宜春市,3609,高安市,360983,村前镇,360983114
江西省,36,宜春市,3609,高安市,360983,伍桥镇,360983115
江西省,36,宜春市,3609,高安市,360983,祥符镇,360983116
江西省,36,宜春市,3609,高安市,360983,大城镇,360983117
江西省,36,宜春市,3609,高安市,360983,华林山镇,360983118
江西省,36,宜春市,3609,高安市,360983,上湖乡,360983200
江西省,36,宜春市,3609,高安市,360983,汪家圩乡,360983201
江西省,36,宜春市,3609,高安市,360983,高安市新世纪工业城管委会,360983400
江西省,36,宜春市,3609,高安市,360983,英岗岭矿务局,360983403
江西省,36,宜春市,3609,高安市,360983,江西八景煤矿有限公司,360983404
江西省,36,宜春市,3609,高安市,360983,江西新茂实业公司,360983405
江西省,36,宜春市,3609,高安市,360983,相城垦殖场,360983500
江西省,36,宜春市,3609,高安市,360983,上游水库工程管理局,360983501
江西省,36,宜春市,3609,高安市,360983,江西省瑞州监狱,360983502
江西省,36,抚州市,3610,临川区,361002,青云街道,361002001
